t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.999320,-82.4414,-101.9531,-101.9531,0,0
1.000305,-82.0898,-102.3047,-102.3047,0,0
1.002515,-81.0352,-103.5352,-103.5352,0,0
1.004269,-80.1562,-104.4141,-104.4141,0,0
1.006330,-79.1016,-105.4688,-105.4688,0,0
1.008329,-78.0469,-106.5234,-106.5234,0,0
1.010326,-77.1680,-107.7539,-107.7539,0,0
1.012344,-75.9375,-108.9844,-108.9844,0,0
1.014348,-74.8828,-110.0391,-110.0391,0,0
1.016333,-73.8281,-111.2695,-111.2695,0,0
1.018294,-72.7734,-112.5000,-112.5000,0,0
1.020245,-71.7188,-113.7305,-113.7305,0,0
1.022315,-70.4883,-115.1367,-115.1367,0,0
1.024312,-69.4336,-116.3672,-116.3672,0,0
1.026304,-68.2031,-117.7734,-117.7734,0,0
1.028301,-66.9727,-119.0039,-119.0039,0,0
1.030297,-65.7422,-120.4102,-120.4102,0,0
1.032294,-64.3359,-121.8164,-121.8164,0,0
1.034290,-63.1055,-123.2227,-123.2227,0,0
1.036284,-61.8750,-124.8047,-124.8047,0,0
1.038282,-60.4688,-126.2109,-126.2109,0,0
1.040276,-59.0625,-127.6172,-127.6172,0,0
1.042271,-57.6562,-129.1992,-129.1992,0,0
1.044270,-56.2500,-130.7812,-130.7812,0,0
1.046270,-54.8438,-132.3633,-132.3633,0,0
1.048266,-53.4375,-133.9453,-133.9453,0,0
