sp,attempt,t,pend_deg,mode,pwm,v_bus
60,16,21.341,102.48,4,-59,14.860
60,16,21.590,-54.84,4,-58,15.012
60,16,21.822,-75.23,4,-51,14.944
60,16,22.076,78.40,4,-58,14.860
60,16,22.308,-64.51,4,61,14.692
60,16,22.548,46.05,4,-63,14.792
60,16,22.801,61.88,4,-51,14.944
60,16,23.026,-106.52,4,-55,14.904
60,16,23.249,39.20,4,-52,14.928
60,16,23.474,21.09,4,24,15.016
60,16,23.751,-2.11,4,-67,14.740
60,16,23.976,78.75,4,-52,14.940
60,16,24.198,-92.11,4,-54,14.920
60,16,24.451,31.64,4,-51,14.936
60,16,24.677,25.84,4,8,15.016
60,16,24.914,-47.46,4,-69,14.688
60,16,25.148,91.23,4,-54,14.920
60,16,25.411,-84.55,4,-56,14.900
60,16,25.633,12.66,4,-51,14.944
60,16,25.874,39.90,4,20,14.996
60,16,26.128,-42.19,4,-69,14.716
60,16,26.417,68.91,4,-51,14.944
60,16,26.643,-93.69,4,-54,14.916
60,16,26.893,38.32,4,-52,14.928
60,16,27.121,5.27,4,41,14.980
60,16,27.368,-16.35,4,-68,14.728
60,16,27.605,78.57,4,-52,14.940
60,16,27.838,-92.81,4,-54,14.916
60,16,28.070,28.83,4,-51,14.936
60,16,28.322,10.20,4,39,15.008
60,16,28.546,-36.56,4,-68,14.716
60,16,28.774,89.12,4,-53,14.928
60,16,29.014,-82.44,4,-58,14.864
60,16,29.289,31.29,4,-52,14.956
60,16,29.525,11.25,4,24,15.016
60,16,29.778,19.51,4,-65,14.776
60,16,30.010,47.28,4,-22,14.940
60,17,0.038,-5.27,5,59,14.740
60,17,0.266,6.33,5,-57,14.884
60,17,0.500,8.79,5,-58,14.752
60,17,0.745,-9.84,5,-58,14.884
60,17,0.998,31.82,5,58,14.748
60,17,1.309,-55.02,5,-55,14.904
60,17,1.544,121.11,5,59,14.720
60,17,1.794,-74.18,5,-54,15.016
60,17,2.036,-98.44,5,-53,14.928
60,17,2.275,126.56,5,-59,14.848
60,17,2.509,83.85,5,56,14.756
60,17,2.752,-137.81,5,-49,14.980
60,17,3.006,-94.57,4,18,15.016
60,17,3.246,137.81,4,60,14.712
60,17,3.471,128.85,4,50,14.828
60,17,3.709,-76.11,4,34,14.988
60,17,3.945,46.93,4,0,15.012
60,17,4.171,-22.15,4,51,14.832
60,17,4.399,-55.72,4,40,14.952
60,17,4.619,92.28,4,40,14.952
60,17,4.880,-7.38,4,15,15.016
60,17,5.116,1.41,4,50,14.812
60,17,5.350,2.46,4,57,14.732
60,17,5.593,1.93,4,57,14.740
60,17,5.816,2.81,4,52,14.792
60,17,6.091,3.52,4,42,14.940
60,17,6.315,9.84,4,35,14.980
60,17,6.550,4.75,4,32,14.996
60,17,6.813,4.39,4,34,14.996
60,17,7.057,3.52,4,36,14.980
60,17,7.287,1.58,4,37,14.972
60,17,7.513,1.76,4,36,14.984
60,17,7.747,1.58,4,35,14.992
60,17,7.999,4.75,4,35,14.984
60,17,8.231,1.05,4,35,14.992
60,17,8.467,2.81,4,35,14.988
60,17,8.700,2.29,4,35,14.992
60,17,8.943,2.11,4,35,14.988
60,17,9.185,2.81,4,35,14.988
60,17,9.413,1.93,4,35,14.992
60,17,9.641,2.64,4,35,14.988
60,17,9.866,2.29,4,35,14.996
60,17,10.103,2.11,4,35,14.988
60,17,10.379,2.46,4,35,14.988
60,17,10.624,2.11,4,35,14.992
60,17,10.896,2.46,4,35,14.988
60,17,11.128,2.11,4,35,14.988
60,17,11.403,2.46,4,35,14.992
60,17,11.634,2.29,4,35,14.988
60,17,11.865,2.29,4,35,14.988
60,17,12.098,2.29,4,35,14.992
60,17,12.331,2.29,4,35,14.988
60,17,12.572,2.29,4,35,14.992
60,17,12.855,2.29,4,35,14.988
60,17,13.103,2.29,4,35,14.992
60,17,13.342,2.29,4,35,14.992
60,17,13.590,2.29,4,35,14.988
60,17,13.838,2.29,4,35,14.992
60,17,14.087,2.29,4,35,14.988
60,17,14.339,2.29,4,35,14.988
60,17,14.697,2.29,4,35,14.988
60,17,14.939,2.29,4,35,14.992
60,17,15.197,2.29,4,35,14.988
60,17,15.511,2.29,4,35,14.988
60,17,15.752,2.29,4,35,14.988
60,17,16.019,2.29,4,35,14.988
60,17,16.319,2.29,4,35,14.984
60,17,16.543,2.29,4,35,14.988
60,17,16.791,2.29,4,35,14.988
60,17,17.031,2.29,4,35,14.992
60,17,17.309,2.29,4,35,14.992
60,17,17.540,2.29,4,35,14.992
60,17,17.785,2.29,4,35,14.992
60,17,18.010,2.29,4,35,14.992
60,17,18.243,2.29,4,35,14.988
60,17,18.480,2.29,4,35,14.992
60,17,18.731,2.29,4,35,14.996
60,17,18.983,2.29,4,35,14.988
60,17,19.288,2.29,4,35,14.992
60,17,19.603,2.29,4,35,14.992
60,17,19.834,2.46,4,35,14.992
60,17,20.072,2.29,4,35,14.992
60,17,20.304,2.29,4,35,14.992
60,17,20.534,2.29,4,35,14.992
60,17,20.764,2.29,4,35,14.992
60,17,20.995,2.29,4,35,14.992
60,17,21.234,2.29,4,35,14.992
60,17,21.476,2.29,4,35,14.988
60,17,21.705,2.29,4,35,14.992
60,17,21.932,2.29,4,35,14.992
60,17,22.161,2.29,4,35,14.988
60,17,22.403,2.29,4,35,14.988
60,17,22.642,2.29,4,35,14.992
60,17,22.870,2.29,4,35,14.984
60,17,23.185,2.29,4,35,14.992
60,17,23.414,2.29,4,35,14.992
60,17,23.650,2.29,4,35,14.988
60,17,23.895,2.29,4,35,14.992
60,17,24.124,2.29,4,35,14.992
60,17,24.360,2.29,4,35,14.992
60,17,24.715,2.29,4,35,14.992
60,17,24.950,2.29,4,35,14.988
60,17,25.180,2.29,4,35,14.992
60,17,25.409,2.29,4,35,14.988
60,17,25.669,2.29,4,35,14.988
60,17,25.896,2.29,4,35,14.988
60,17,26.136,2.29,4,35,14.988
60,17,26.365,2.29,4,35,14.988
60,17,26.595,2.29,4,35,14.988
60,17,26.825,2.29,4,34,15.000
60,17,27.181,2.29,4,34,14.996
60,17,27.405,2.29,4,34,15.000
60,17,27.639,2.29,4,34,15.000
60,17,27.895,2.29,4,34,15.000
60,17,28.126,2.29,4,34,15.000
60,17,28.356,2.29,4,34,15.000
60,17,28.582,2.29,4,34,15.000
60,17,28.826,2.29,4,34,14.996
60,17,29.054,2.29,4,34,14.996
60,17,29.274,2.29,4,34,14.996
60,17,29.520,2.29,4,34,14.996
60,17,29.755,2.29,4,34,14.996
60,17,30.006,2.29,4,34,15.000
60,18,0.060,-26.02,5,59,14.716
60,18,0.291,46.93,5,11,14.860
60,18,0.568,-51.68,5,-50,14.948
60,18,0.880,68.03,5,-59,14.696
60,18,1.111,-96.50,5,59,14.720
60,18,1.340,45.00,5,-59,14.872
60,18,1.579,103.01,5,55,14.768
60,18,1.824,-130.96,5,-32,14.748
60,18,2.054,-50.98,5,-50,14.948
60,18,2.291,148.01,5,-28,14.872
60,18,2.524,26.54,5,40,14.868
60,18,2.759,-116.19,5,-50,14.956
60,18,2.990,86.84,5,-41,14.860
60,18,3.224,77.17,5,54,14.776
60,18,3.452,-145.90,5,-59,14.736
60,18,3.681,-63.63,4,23,15.008
60,18,3.924,143.97,4,-42,15.004
60,18,4.157,31.46,4,57,14.728
60,18,4.386,-64.51,4,61,14.688
60,18,4.663,62.05,4,66,14.596
60,18,4.889,2.46,4,63,14.620
60,18,5.121,2.29,4,66,14.584
60,18,5.342,2.64,4,65,14.632
60,18,5.569,2.99,4,61,14.692
60,18,5.810,4.04,4,57,14.740
60,18,6.059,-0.18,4,0,14.724
60,18,6.299,-0.88,4,0,15.020
60,18,6.540,-0.35,4,0,15.016
60,18,6.771,4.75,4,59,14.720
60,18,6.996,-1.93,4,-11,15.016
60,18,7.224,0.18,4,61,14.692
60,18,7.458,-3.16,4,-6,15.016
60,18,7.739,2.81,4,57,14.740
60,18,7.967,0.00,4,57,14.740
60,18,8.225,0.00,4,57,14.736
60,18,8.479,0.00,4,57,14.736
60,18,8.709,0.00,4,57,14.740
60,18,9.030,2.81,4,58,14.732
60,18,9.288,-2.29,4,-13,15.016
60,18,9.528,0.18,4,61,14.688
60,18,9.760,-1.23,4,-9,15.016
60,18,10.027,5.10,4,59,14.712
60,18,10.252,-0.35,4,-6,14.912
60,18,10.486,-0.35,4,-11,15.020
60,18,10.727,0.53,4,59,14.716
60,18,10.970,2.99,4,59,14.696
60,18,11.210,-0.53,4,-6,15.016
60,18,11.443,-2.11,4,-3,15.016
60,18,11.696,3.69,4,59,14.688
60,18,11.955,-0.88,4,-3,15.016
60,18,12.258,0.18,4,60,14.972
60,18,12.555,2.99,4,59,14.688
60,18,12.885,-0.70,4,-3,15.016
60,18,13.153,-0.18,4,60,14.704
60,18,13.393,2.46,4,59,14.692
60,18,13.737,-1.93,0,0,15.016
60,18,14.089,-2.46,0,0,15.020
60,18,14.319,1.93,0,0,15.016
60,18,14.599,-1.05,0,0,15.020
60,18,14.834,18.81,0,0,15.024
60,18,15.112,-20.74,0,0,15.012
60,18,15.346,-3.69,0,0,15.016
60,18,15.643,5.27,0,0,15.016
60,18,15.929,-7.21,0,0,15.020
60,18,16.248,2.29,0,0,15.020
60,18,16.490,-7.91,0,0,15.020
60,18,16.725,8.09,0,0,15.020
60,18,16.959,-7.56,0,0,15.020
60,18,17.189,1.93,0,0,15.016
60,18,17.444,0.70,0,0,15.020
60,18,17.702,-3.69,0,0,15.024
60,18,17.927,5.45,0,0,15.016
60,18,18.159,-6.68,0,0,15.016
60,18,18.409,4.04,0,0,15.020
60,18,18.632,-1.58,0,0,15.012
60,18,18.861,-3.34,0,0,15.016
60,18,19.207,-1.23,0,0,15.016
60,18,19.514,1.41,0,0,15.020
60,18,19.742,-2.64,0,0,15.008
60,18,19.977,0.00,0,0,15.016
60,18,20.206,-1.58,0,0,15.020
60,18,20.443,-0.35,0,0,15.024
60,18,20.669,-0.88,0,0,15.020
60,18,20.899,-1.05,0,0,15.024
60,18,21.150,-0.35,0,0,15.024
60,18,21.378,-1.23,0,0,15.020
60,18,21.620,-0.53,0,0,15.020
60,18,21.872,-0.88,0,0,15.016
60,18,22.099,-0.88,0,0,15.016
60,18,22.340,-0.70,0,0,15.016
60,18,22.579,-0.88,0,0,15.020
60,18,22.813,-0.70,0,0,15.016
60,18,23.058,-0.88,0,0,15.008
60,18,23.320,-0.88,0,0,15.016
60,18,23.562,-0.88,0,0,15.020
60,18,23.794,-0.88,0,0,15.020
60,18,24.022,-0.88,0,0,15.016
60,18,24.254,-0.88,0,0,15.016
60,18,24.514,-0.88,0,0,15.020
60,18,24.796,-0.88,0,0,15.016
60,18,25.049,-0.88,0,0,15.020
60,18,25.278,-0.88,0,0,15.016
60,18,25.512,-0.88,0,0,15.016
60,18,25.763,-0.88,0,0,15.016
60,18,25.990,-0.88,0,0,15.020
60,18,26.224,-0.88,0,0,15.016
60,18,26.455,-0.88,0,0,15.020
60,18,26.689,-0.88,0,0,15.020
60,18,26.916,-0.88,0,0,15.016
60,18,27.150,-0.88,0,0,15.020
60,18,27.374,-0.88,0,0,15.020
60,18,27.600,-0.88,0,0,15.016
60,18,27.827,-0.88,0,0,15.016
60,18,28.052,-0.88,0,0,15.016
60,18,28.296,-0.88,0,0,15.016
60,18,28.523,-0.88,0,0,15.020
60,18,28.837,-0.88,0,0,15.016
60,18,29.093,-0.88,0,0,15.020
60,18,29.368,-0.88,0,0,15.020
60,18,29.595,-0.88,0,0,15.016
60,18,29.821,-0.88,0,0,15.020
60,19,0.021,1.76,5,-59,14.752
60,19,0.254,-0.18,5,58,14.724
60,19,0.513,-1.58,5,-59,14.864
60,19,0.749,37.62,5,59,14.736
60,19,0.979,-93.52,5,-55,14.900
60,19,1.241,106.70,5,-59,14.852
60,19,1.470,1.23,5,59,14.768
60,19,1.714,-145.72,5,-55,14.896
60,19,1.942,6.15,5,-59,14.912
60,19,2.174,145.90,5,55,14.812
60,19,2.420,-20.39,5,58,14.792
60,19,2.652,-142.38,5,-54,14.876
60,19,2.886,67.32,5,-54,14.920
60,19,3.120,143.61,4,-23,15.016
60,19,3.349,-74.71,4,-22,15.012
60,19,3.583,-98.61,4,-45,14.988
60,19,3.844,146.43,4,-62,14.836
60,19,4.109,31.82,4,-23,15.016
60,19,4.355,-107.05,4,-68,14.684
60,19,4.606,116.54,4,-55,14.908
60,19,4.909,0.70,4,0,15.016
60,19,5.226,-67.50,4,-61,14.828
60,19,5.466,34.98,4,3,15.020
60,19,5.707,-52.56,4,-43,14.992
60,19,5.960,65.57,4,63,14.672
60,19,6.188,6.33,4,22,15.016
60,19,6.450,-38.32,4,21,15.012
60,19,6.677,43.42,4,54,14.988
60,19,6.922,2.99,4,52,14.780
60,19,7.154,2.46,4,57,14.740
60,19,7.393,2.29,4,56,14.760
60,19,7.625,3.69,4,51,14.808
60,19,7.846,11.07,4,46,14.880
60,19,8.073,0.70,4,46,14.880
60,19,8.307,-2.46,4,20,15.016
60,19,8.549,0.53,4,49,14.860
60,19,8.777,1.41,4,47,14.868
60,19,9.002,4.04,4,46,14.880
60,19,9.315,0.35,4,47,14.860
60,19,9.631,2.29,4,46,14.880
60,19,9.875,0.88,4,46,14.880
60,19,10.109,0.53,4,46,14.880
60,19,10.338,1.23,4,46,14.880
60,19,10.561,0.88,4,46,14.880
60,19,10.795,0.88,4,46,14.880
60,19,11.033,0.88,4,46,14.880
60,19,11.282,0.88,4,46,14.880
60,19,11.508,0.88,4,46,14.880
60,19,11.746,0.88,4,46,14.880
60,19,11.981,0.88,4,46,14.884
60,19,12.230,0.88,4,46,14.884
60,19,12.460,0.88,4,46,14.880
60,19,12.709,0.88,4,46,14.880
60,19,12.936,0.88,4,46,14.880
60,19,13.164,0.88,4,46,14.880
60,19,13.410,0.88,4,46,14.880
60,19,13.649,0.88,4,46,14.880
60,19,13.925,0.88,4,46,14.884
60,19,14.156,0.88,4,46,14.880
60,19,14.395,0.88,4,46,14.884
60,19,14.636,0.88,4,46,14.880
60,19,14.861,0.88,4,46,14.880
60,19,15.088,0.88,4,46,14.880
60,19,15.363,0.88,4,46,14.884
60,19,15.601,0.88,4,46,14.880
60,19,15.833,0.88,4,46,14.880
60,19,16.075,0.88,4,46,14.884
60,19,16.317,0.88,4,46,14.880
60,19,16.552,0.88,4,46,14.880
60,19,16.784,0.88,4,46,14.880
60,19,17.012,0.88,4,46,14.880
60,19,17.239,0.88,4,46,14.872
60,19,17.491,0.88,4,46,14.880
60,19,17.723,0.88,4,46,14.880
60,19,17.956,0.88,4,46,14.884
60,19,18.196,0.88,4,46,14.880
60,19,18.424,0.88,4,46,14.876
60,19,18.655,0.88,4,46,14.884
60,19,18.891,0.88,4,46,14.880
60,19,19.150,0.88,4,46,14.884
60,19,19.394,0.88,4,46,14.880
60,19,19.634,0.88,4,46,14.880
60,19,19.876,0.88,4,46,14.880
60,19,20.099,0.88,4,46,14.880
60,19,20.327,0.88,4,46,14.880
60,19,20.552,0.88,4,46,14.880
60,19,20.789,0.88,4,46,14.880
60,19,21.015,0.88,4,46,14.884
60,19,21.255,0.88,4,46,14.884
60,19,21.505,0.88,4,46,14.884
60,19,21.731,0.88,4,46,14.884
60,19,21.962,0.88,4,46,14.876
60,19,22.203,0.88,4,46,14.880
60,19,22.525,0.88,4,46,14.876
60,19,22.748,0.88,4,46,14.884
60,19,22.995,0.88,4,46,14.884
60,19,23.248,0.88,4,46,14.880
60,19,23.487,0.88,4,46,14.884
60,19,23.713,0.88,4,46,14.884
60,19,23.978,0.88,4,46,14.880
60,19,24.219,0.88,4,46,14.880
60,19,24.456,0.88,4,46,14.884
60,19,24.698,0.88,4,46,14.884
60,19,24.946,0.88,4,46,14.876
60,19,25.174,0.88,4,46,14.880
60,19,25.403,0.88,4,46,14.880
60,19,25.633,0.88,4,46,14.880
60,19,25.882,0.88,4,46,14.880
60,19,26.114,0.88,4,46,14.880
60,19,26.337,0.88,4,46,14.880
60,19,26.561,0.88,4,46,14.884
60,19,26.814,0.88,4,46,14.876
60,19,27.046,0.88,4,46,14.880
60,19,27.271,0.88,4,46,14.880
60,19,27.503,0.88,4,46,14.880
60,19,27.752,0.88,4,46,14.884
60,19,27.983,0.88,4,46,14.880
60,19,28.227,0.88,4,46,14.880
60,19,28.465,0.88,4,46,14.880
60,19,28.708,0.88,4,46,14.880
60,19,28.944,0.88,4,46,14.880
60,19,29.181,0.88,4,46,14.884
60,19,29.404,0.88,4,46,14.880
60,19,29.644,0.88,4,46,14.880
60,19,29.881,0.88,4,46,14.884
60,20,0.048,14.06,5,-59,14.860
60,20,0.274,-42.89,5,59,14.712
60,20,0.500,47.99,5,53,14.872
60,20,0.724,-11.60,5,-59,14.768
60,20,0.956,-71.02,5,-55,14.904
60,20,1.224,113.91,5,59,14.708
60,20,1.460,-88.24,5,59,14.732
60,20,1.704,-101.25,5,-56,14.892
60,20,1.948,125.51,5,-18,15.016
60,20,2.180,73.12,5,49,14.836
60,20,2.405,-147.13,5,59,14.716
60,20,2.643,-37.27,4,23,15.012
60,20,2.907,128.67,4,66,14.608
60,20,3.132,-52.21,4,65,14.624
60,20,3.362,-54.67,4,-54,14.932
60,20,3.591,121.64,4,-59,14.868
60,20,3.816,-68.20,4,-46,14.992
60,20,4.096,-44.30,4,-33,15.016
60,20,4.326,51.50,4,-47,14.968
60,20,4.563,-37.79,4,65,14.684
60,20,4.803,62.40,4,-69,14.712
60,20,5.033,-36.91,4,68,14.632
60,20,5.265,-73.83,4,-42,15.008
60,20,5.520,116.54,4,44,14.844
60,20,5.753,-65.57,4,42,14.928
60,20,5.990,-77.17,4,-60,14.848
60,20,6.212,109.86,4,-38,15.012
60,20,6.442,-34.28,4,-18,15.016
60,20,6.674,-89.12,4,-45,14.996
60,20,6.903,83.14,4,-36,15.012
60,20,7.133,-58.18,4,-52,14.924
60,20,7.365,33.57,4,-42,15.008
60,20,7.687,-58.01,4,-47,14.972
60,20,7.909,26.89,4,-37,15.016
60,20,8.142,-19.16,4,-19,15.016
60,20,8.400,32.34,4,-41,15.012
60,20,8.653,-36.21,4,-48,15.016
60,20,8.905,31.64,4,-16,15.016
60,20,9.133,-32.34,4,-44,15.000
60,20,9.376,14.41,4,-17,15.016
60,20,9.606,-7.56,4,-43,15.000
60,20,9.847,-7.21,4,-18,14.996
60,20,10.091,12.13,4,-17,15.020
60,20,10.337,-11.43,4,-43,15.000
60,20,10.577,-2.64,4,-42,15.004
60,20,10.811,2.64,4,-17,15.016
60,20,11.047,-3.87,4,-42,15.004
60,20,11.280,-2.11,4,-42,15.008
60,20,11.518,-1.93,4,-41,15.008
60,20,11.750,-1.76,4,-41,15.008
60,20,11.985,-1.58,4,-41,15.008
60,20,12.227,-1.93,4,-41,15.008
60,20,12.503,-1.58,4,-41,15.008
60,20,12.744,-1.93,4,-41,15.008
60,20,12.973,-1.76,4,-41,15.004
60,20,13.202,-1.93,4,-41,15.004
60,20,13.431,-1.93,4,-41,15.004
60,20,13.662,-1.76,4,-41,15.004
60,20,13.892,-1.93,4,-41,15.008
60,20,14.117,-1.76,4,-41,15.004
60,20,14.354,-1.93,4,-41,15.004
60,20,14.586,-1.76,4,-41,15.000
60,20,14.817,-1.76,4,-41,15.004
60,20,15.047,-1.76,4,-41,15.004
60,20,15.278,-1.76,4,-41,15.004
60,20,15.509,-1.93,4,-41,15.008
60,20,15.735,-1.76,4,-41,15.004
60,20,15.990,-1.76,4,-41,14.996
60,20,16.222,-1.76,4,-41,15.004
60,20,16.454,-1.76,4,-41,15.004
60,20,16.706,-1.76,4,-41,15.004
60,20,16.937,-1.76,4,-41,15.008
60,20,17.161,-1.76,4,-41,15.004
60,20,17.402,-1.76,4,-41,15.004
60,20,17.634,-1.76,4,-41,15.004
60,20,17.866,-1.76,4,-41,15.008
60,20,18.091,-1.76,4,-41,15.004
60,20,18.325,-1.76,4,-41,15.004
60,20,18.550,-1.76,4,-41,15.004
60,20,18.780,-1.76,4,-41,15.004
60,20,19.004,-1.76,4,-41,15.004
60,20,19.261,-1.76,4,-41,15.000
60,20,19.482,-1.76,4,-41,15.004
60,20,19.720,-1.76,4,-41,15.004
60,20,19.958,-1.76,4,-41,15.000
60,20,20.268,-1.76,4,-41,15.004
60,20,20.532,-1.93,4,-41,15.008
60,20,20.777,-1.76,4,-41,15.004
60,20,21.001,-1.76,4,-41,15.008
60,20,21.229,-1.76,4,-41,15.008
60,20,21.524,-1.76,4,-41,15.008
60,20,21.756,-1.76,4,-41,15.008
60,20,21.982,-1.76,4,-41,15.004
60,20,22.232,-1.76,4,-41,15.008
60,20,22.468,-1.76,4,-41,15.008
60,20,22.698,-1.76,4,-41,15.008
60,20,22.927,-1.76,4,-41,15.004
60,20,23.161,-1.76,4,-41,15.004
60,20,23.399,-1.76,4,-41,15.000
60,20,23.634,-1.76,4,-41,15.008
60,20,23.883,-1.76,4,-41,15.008
60,20,24.132,-1.76,4,-41,15.004
60,20,24.473,-1.76,4,-41,15.008
60,20,24.701,-1.76,4,-41,15.004
60,20,24.926,-1.76,4,-41,15.004
60,20,25.172,-1.76,4,-41,15.004
60,20,25.421,-1.76,4,-41,15.004
60,20,25.709,-1.76,4,-41,15.004
60,20,25.957,-1.76,4,-41,15.008
60,20,26.240,-1.76,4,-41,15.004
60,20,26.488,-1.76,4,-41,15.004
60,20,26.723,-1.76,4,-41,15.004
60,20,26.967,-1.76,4,-41,15.004
60,20,27.212,-1.76,4,-41,15.008
60,20,27.435,-1.76,4,-41,15.004
60,20,27.663,-1.76,4,-41,15.004
60,20,27.900,-1.76,4,-41,15.004
60,20,28.146,-1.76,4,-41,15.004
60,20,28.370,-1.76,4,-41,15.008
60,20,28.592,-1.76,4,-41,15.004
60,20,28.895,-1.76,4,-41,15.004
60,20,29.126,-1.76,4,-41,15.008
60,20,29.387,-1.76,4,-41,15.004
60,20,29.624,-1.76,4,-41,15.004
60,20,29.882,-1.76,4,-41,14.996
60,21,0.024,-21.27,5,23,14.736
60,21,0.255,40.08,5,-58,14.868
60,21,0.613,-46.58,5,-54,14.920
60,21,0.876,63.81,5,22,14.724
60,21,1.114,-102.66,5,42,14.940
60,21,1.359,77.69,5,-59,14.856
60,21,1.619,51.50,5,59,14.740
60,21,1.842,-125.51,5,-52,14.960
60,21,2.072,22.68,5,-59,14.896
60,21,2.327,124.63,5,0,14.744
60,21,2.566,-80.86,5,-54,15.016
60,21,2.795,-132.01,5,-46,14.984
60,21,3.032,90.35,5,-55,14.912
60,21,3.261,118.48,5,59,14.712
60,21,3.505,-114.78,5,-51,14.952
60,21,3.737,-87.36,5,-54,14.924
60,21,3.974,134.30,5,57,14.996
60,21,4.200,124.45,5,59,14.736
60,21,4.428,-91.41,5,-45,14.988
60,21,4.658,-61.35,5,-36,15.020
60,21,5.013,75.06,5,-40,15.012
60,21,5.255,-104.77,5,-35,15.020
60,21,5.506,88.42,5,-52,14.948
60,21,5.740,15.64,5,30,14.980
60,21,5.975,-100.02,5,-57,14.884
60,21,6.223,77.87,5,57,14.996
60,21,6.462,-66.44,5,-47,14.964
60,21,6.694,35.16,5,-43,15.004
60,21,6.924,47.99,5,-40,14.980
60,21,7.158,-61.70,5,-35,15.016
60,21,7.396,73.83,5,-50,14.968
60,21,7.635,-52.21,5,-31,15.016
60,21,7.872,26.54,5,-13,15.020
60,21,8.115,-71.37,5,-28,15.012
60,21,8.344,78.75,5,-54,14.904
60,21,8.573,-16.88,5,-50,14.944
60,21,8.894,49.04,5,59,14.876
60,21,9.120,-19.69,5,59,14.808
60,21,9.368,-82.44,5,-53,14.912
60,21,9.601,122.17,5,-57,14.880
60,21,9.833,-9.32,5,-52,14.896
60,21,10.069,-72.77,5,-50,14.964
60,21,10.309,107.93,5,-59,14.860
60,21,10.542,-61.35,5,58,14.744
60,21,10.777,-117.77,5,-51,14.932
60,21,11.041,130.96,5,-57,14.884
60,21,11.298,66.44,5,-59,14.736
60,21,11.525,-127.09,5,-50,14.960
60,21,11.753,18.98,5,-58,14.912
60,21,12.004,125.16,5,58,14.728
60,21,12.229,-79.63,5,-28,15.016
60,21,12.471,-171.39,4,21,15.016
60,21,12.728,-275.27,4,22,15.016
60,21,12.959,-95.80,5,-50,14.976
60,21,13.287,120.94,5,-25,15.020
60,21,13.512,161.37,4,-24,15.016
60,21,13.817,-77.34,4,-42,14.952
60,21,14.063,103.18,4,-61,14.828
60,21,14.310,113.38,4,69,14.596
60,21,14.532,-95.80,4,53,14.816
60,21,14.757,52.56,4,37,15.016
60,21,14.993,145.72,4,34,14.996
60,21,15.223,-34.63,4,16,15.004
60,21,15.483,92.99,4,-43,15.008
60,21,15.710,-15.47,4,64,14.668
60,21,15.943,-0.88,4,23,15.016
60,21,16.176,128.67,4,45,14.912
60,21,16.408,63.28,4,35,14.984
60,21,16.666,22.68,4,38,14.964
60,21,16.888,43.42,4,42,14.940
60,21,17.115,42.72,4,16,15.016
60,21,17.357,34.10,4,34,15.000
60,21,17.587,61.52,4,34,14.996
60,21,17.817,26.72,4,32,15.004
60,21,18.047,56.07,4,37,14.972
60,21,18.304,36.03,4,15,15.016
60,21,18.531,39.55,4,35,14.992
60,21,18.757,50.10,4,15,15.020
60,21,18.983,31.82,4,33,14.996
60,21,19.232,53.79,4,36,14.984
60,21,19.465,35.68,4,34,15.000
60,21,19.700,42.19,4,34,14.996
60,21,19.942,45.18,4,34,14.992
60,21,20.169,39.55,4,34,14.996
60,21,20.401,43.59,4,34,14.996
60,21,20.631,41.31,4,34,14.996
60,21,20.871,42.72,4,34,14.992
60,21,21.111,42.01,4,34,14.996
60,21,21.341,41.84,4,34,14.988
60,21,21.570,42.72,4,34,14.984
60,21,21.799,41.66,4,34,14.992
60,21,22.097,42.72,4,34,14.992
60,21,22.346,41.84,4,34,14.992
60,21,22.592,42.36,4,34,14.984
60,21,22.832,42.19,4,34,14.996
60,21,23.105,42.19,4,34,14.996
60,21,23.350,42.36,4,34,14.992
60,21,23.586,42.01,4,34,14.992
60,21,23.812,42.36,4,34,14.996
60,21,24.050,42.01,4,34,14.996
60,21,24.307,42.19,4,34,15.000
60,21,24.553,42.19,4,34,15.000
60,21,24.802,42.19,4,34,15.000
60,21,25.036,42.19,4,34,15.004
60,21,25.264,42.19,4,34,14.996
60,21,25.497,42.36,4,34,14.996
60,21,25.754,42.19,4,34,15.000
60,21,25.984,42.19,4,34,14.996
60,21,26.222,42.19,4,34,15.004
60,21,26.447,42.01,4,34,14.996
60,21,26.675,42.36,4,34,14.996
60,21,26.931,42.19,4,34,14.996
60,21,27.172,42.19,4,34,14.996
60,21,27.425,42.19,4,34,14.996
60,21,27.676,42.19,4,34,14.996
60,21,27.904,42.19,4,34,14.996
60,21,28.134,42.19,4,34,14.996
60,21,28.387,42.19,4,34,15.000
60,21,28.642,42.19,4,34,14.996
60,21,28.879,42.19,4,34,14.996
60,21,29.104,42.19,4,34,15.000
60,21,29.342,42.19,4,34,15.000
60,21,29.577,42.19,4,34,15.000
60,21,29.798,42.19,4,34,14.996
60,21,30.025,42.19,4,34,14.992
60,22,0.038,-18.11,5,-59,14.736
60,22,0.295,47.64,5,-59,14.856
60,22,0.525,-52.73,5,-7,15.020
60,22,0.757,46.93,5,59,14.868
60,22,0.993,28.65,5,59,14.736
60,22,1.227,-103.53,5,-57,14.872
60,22,1.468,108.46,5,-59,14.852
60,22,1.729,25.66,5,59,14.756
60,22,1.959,-155.39,4,23,15.020
60,22,2.183,-84.38,4,20,15.016
60,22,2.443,138.69,4,-43,15.004
60,22,2.667,32.70,4,63,14.712
60,22,2.920,-33.05,4,65,14.644
60,22,3.157,38.50,4,-43,15.000
60,22,3.398,-2.99,4,-18,15.012
60,22,3.626,-37.62,4,59,14.740
60,22,3.880,41.31,4,66,14.620
