t_s,th_deg,al_deg,pwm,mode
0.6144,14.414,0.527,0,5
0.6164,14.414,0.527,0,5
0.6184,14.414,0.527,0,5
0.6204,14.414,0.527,0,5
0.6223,14.414,0.527,0,5
0.6244,14.414,0.527,0,5
0.6264,14.414,0.527,0,5
0.6284,14.414,0.527,0,5
0.6304,14.414,0.527,0,5
0.6323,14.414,0.527,0,5
0.6344,14.414,0.527,0,5
0.6393,14.414,0.527,0,5
0.6396,14.414,0.527,0,5
0.6404,14.414,0.527,0,5
0.6424,14.414,0.527,0,5
0.6443,14.414,0.527,0,5
0.6464,14.414,0.527,0,5
0.6483,14.414,0.527,0,5
0.6504,14.414,0.527,0,5
0.6524,14.414,0.527,0,5
0.6544,14.414,0.527,0,5
0.6564,14.414,0.527,0,5
0.6584,14.414,0.527,0,5
0.6603,14.414,0.527,0,5
0.6624,14.414,0.527,0,5
0.6644,14.414,0.527,0,5
0.6664,14.414,0.527,0,5
0.6684,14.414,0.527,0,5
0.6704,14.414,0.527,0,5
0.6723,14.414,0.527,0,5
0.6744,14.414,0.527,0,5
0.6764,14.414,0.527,0,5
0.6784,14.414,0.527,0,5
0.6804,14.414,0.527,0,5
0.6824,14.414,0.527,0,5
0.6843,14.414,0.527,0,5
0.6864,14.414,0.527,0,5
0.6884,14.414,0.527,0,5
0.6904,14.414,0.527,0,5
0.6924,14.414,0.527,0,5
0.6944,14.414,0.527,0,5
0.6963,14.414,0.527,0,5
0.6984,14.414,0.527,0,5
0.7004,14.414,0.527,0,5
0.7024,14.414,0.527,0,5
0.7044,14.414,0.527,0,5
0.7064,14.414,0.527,0,5
0.7083,14.414,0.527,0,5
0.7104,14.414,0.527,0,5
0.7124,14.414,0.527,0,5
0.7144,14.414,0.527,0,5
0.7164,14.414,0.527,0,5
0.7184,14.414,0.527,0,5
0.7203,14.414,0.527,0,5
0.7224,14.414,0.527,0,5
0.7244,14.414,0.527,0,5
0.7264,14.414,0.527,0,5
0.7284,14.414,0.527,0,5
0.7303,14.414,0.527,0,5
0.7324,14.414,0.527,0,5
0.7344,14.414,0.527,0,5
0.7392,14.414,0.527,0,5
0.7395,14.414,0.527,0,5
0.7404,14.414,0.527,0,5
0.7424,14.414,0.527,0,5
0.7444,14.414,0.527,0,5
0.7464,14.414,0.527,0,5
0.7485,14.414,0.527,0,5
0.7504,14.414,0.527,0,5
0.7524,14.414,0.527,0,5
0.7543,14.414,0.703,0,5
0.7564,14.414,0.703,0,5
0.7584,14.414,0.703,0,5
0.7604,14.414,0.703,0,5
0.7624,14.414,0.703,0,5
0.7644,14.414,0.703,0,5
0.7664,14.414,0.703,0,5
0.7684,14.414,0.703,0,5
0.7704,14.414,0.703,0,5
0.7723,14.414,0.703,0,5
0.7744,14.414,0.703,0,5
0.7764,14.414,0.703,0,5
0.7784,14.414,0.703,0,5
0.7804,14.414,0.703,0,5
0.7824,14.414,0.703,0,5
0.7843,14.414,0.703,0,5
0.7864,14.414,0.703,0,5
0.7884,14.414,0.879,0,5
0.7904,14.414,0.879,0,5
0.7924,14.414,0.879,0,5
0.7944,14.414,0.879,0,5
0.7963,14.414,0.879,0,5
0.7984,14.414,0.879,0,5
0.8003,14.414,0.879,0,5
0.8024,14.414,0.879,0,5
0.8044,14.414,0.879,0,5
0.8064,14.414,0.879,0,5
0.8083,14.414,0.879,0,5
0.8104,14.414,0.879,0,5
0.8125,14.414,0.879,0,5
0.8143,14.414,0.879,0,5
0.8164,14.414,0.879,0,5
0.8184,14.414,0.879,0,5
0.8204,14.414,0.879,0,5
0.8224,14.414,0.879,0,5
0.8243,14.414,0.879,0,5
0.8264,14.414,0.879,0,5
0.8284,14.414,0.879,0,5
0.8333,14.414,0.879,0,5
0.8339,14.414,0.879,0,5
0.8345,14.414,0.879,0,5
0.8400,14.414,0.879,0,5
0.8404,14.414,0.879,0,5
0.8406,14.414,0.879,0,5
0.8424,14.414,0.879,0,5
0.8444,14.414,1.055,0,5
0.8463,14.414,1.055,0,5
0.8484,14.414,1.055,0,5
0.8503,14.414,1.055,0,5
0.8524,14.414,1.055,0,5
0.8544,14.414,1.055,0,5
0.8564,14.414,1.055,0,5
0.8584,14.414,1.055,0,5
0.8604,14.414,1.055,0,5
0.8624,14.414,1.055,0,5
0.8644,14.414,1.055,0,5
0.8664,14.414,1.055,0,5
0.8683,14.414,1.055,0,5
0.8704,14.414,1.055,0,5
0.8724,14.414,1.055,0,5
0.8745,14.414,1.055,0,5
0.8763,14.414,1.055,0,5
0.8784,14.414,1.055,0,5
0.8804,14.414,1.055,0,5
0.8824,14.414,1.055,0,5
0.8844,14.414,1.055,0,5
0.8864,14.414,1.055,0,5
0.8883,14.414,1.055,0,5
0.8903,14.414,1.055,0,5
0.8924,14.414,1.055,0,5
0.8944,14.414,1.055,0,5
0.8963,14.414,1.055,0,5
0.8984,14.414,1.055,0,5
0.9005,14.414,1.055,0,5
0.9026,14.414,1.055,0,5
0.9045,14.414,1.055,0,5
0.9064,14.414,1.055,0,5
0.9083,14.414,1.055,0,5
0.9104,14.414,1.055,0,5
0.9124,14.414,1.055,0,5
0.9144,14.414,1.055,0,5
0.9163,14.414,1.055,0,5
0.9183,14.414,1.055,0,5
0.9204,14.414,1.055,0,5
0.9224,14.414,1.055,0,5
0.9244,14.414,1.055,0,5
0.9271,14.414,1.055,0,5
0.9284,14.414,1.055,0,5
0.9305,14.414,1.055,0,5
0.9324,14.414,1.055,0,5
0.9344,14.414,1.055,0,5
0.9396,14.414,1.055,0,5
0.9401,14.414,1.055,0,5
0.9404,14.414,1.055,0,5
0.9567,14.414,1.055,0,5
0.9587,14.414,1.055,0,5
0.9608,14.414,1.055,0,5
0.9628,14.414,1.055,0,5
0.9648,14.414,1.055,0,5
0.9667,14.414,1.055,0,5
0.9687,14.414,1.055,0,5
0.9707,14.414,1.055,0,5
0.9727,14.414,1.055,0,5
0.9748,14.414,1.055,0,5
0.9768,14.414,1.055,0,5
