sp,attempt,t,servo_deg,pend_deg,mode,pwm,v_bus
45,4,2.328,-20.92,39.20,5,-49,14.704
45,4,2.408,-9.49,89.82,5,-49,14.720
45,4,2.489,-4.75,97.91,5,49,14.572
45,4,2.561,-7.21,64.69,5,49,14.600
45,4,2.651,-49.22,-25.84,5,-47,14.652
45,4,2.736,-68.73,-94.22,5,-44,14.732
45,4,2.814,-68.38,-101.25,5,-44,14.736
45,4,2.905,-60.29,-57.66,5,-45,14.740
45,4,2.981,-19.86,25.14,5,-49,14.736
45,4,3.081,5.10,100.02,5,-49,14.712
45,4,3.170,25.84,99.49,4,-98,14.100
45,4,3.243,53.09,55.02,4,-93,14.112
45,4,3.339,91.41,-30.41,4,-82,14.304
45,4,3.433,137.28,-86.66,4,-67,14.472
45,4,3.522,124.45,-95.45,4,0,14.772
45,4,3.598,117.07,-56.43,4,0,14.764
45,4,3.669,127.79,16.70,4,0,14.760
45,4,3.755,118.30,65.57,4,0,14.760
45,4,3.847,87.36,69.26,4,0,14.760
45,4,3.933,56.25,29.88,4,12,14.756
45,4,4.037,-9.49,-54.32,4,69,14.376
45,4,4.110,-36.91,-74.00,4,-32,14.764
45,4,4.184,-55.37,-58.18,4,-15,14.756
45,4,4.291,-52.21,24.43,4,-15,14.764
45,4,4.365,-57.13,76.99,4,-12,14.760
45,4,4.451,-69.26,78.05,4,32,14.748
45,4,4.528,-86.66,35.68,4,0,14.760
45,4,4.609,-120.76,-36.74,4,0,14.760
45,4,4.693,-123.05,-59.41,4,0,14.752
45,4,4.803,-100.55,-19.86,4,0,14.748
45,4,4.886,-62.75,45.53,4,-4,14.680
45,4,4.980,-52.56,58.18,4,60,14.468
45,4,5.062,-69.78,14.59,4,31,14.748
45,4,5.136,-95.98,-40.78,4,0,14.760
45,4,5.208,-97.21,-52.03,4,0,14.764
45,4,5.310,-76.99,-11.25,4,6,14.756
45,4,5.387,-48.69,42.54,4,-18,14.756
45,4,5.493,-47.11,45.18,4,66,14.400
45,4,5.572,-82.97,-12.48,4,11,14.756
45,4,5.667,-104.24,-48.34,4,0,14.764
45,4,5.744,-98.97,-27.77,4,0,14.764
45,4,5.818,-75.94,23.03,4,5,14.760
45,4,5.914,-65.92,51.68,4,37,14.728
45,4,5.991,-71.54,32.52,4,32,14.756
45,4,6.067,-91.41,-17.58,4,0,14.760
45,4,6.145,-93.69,-39.20,4,0,14.764
45,4,6.222,-79.28,-23.38,4,7,14.756
45,4,6.314,-49.57,20.04,4,-18,14.764
45,4,6.385,-36.03,36.91,4,67,14.372
45,4,6.462,-52.03,7.56,4,62,14.432
45,4,6.541,-84.90,-43.24,4,6,14.764
45,4,6.618,-91.23,-45.88,4,0,14.764
45,4,6.691,-81.03,-10.90,4,0,14.760
45,4,6.769,-62.23,38.85,4,-7,14.764
45,4,6.845,-61.00,52.21,4,45,14.636
45,4,6.925,-75.06,24.96,4,23,14.760
45,4,6.998,-100.19,-24.26,4,0,14.764
45,4,7.075,-102.66,-37.09,4,0,14.756
45,4,7.166,-81.74,-2.99,4,10,14.764
45,4,7.246,-59.24,34.63,4,-10,14.760
45,4,7.325,-57.13,33.22,4,52,14.560
45,4,7.403,-79.81,-8.61,4,15,14.756
45,4,7.493,-91.06,-34.10,4,0,14.688
45,4,7.567,-81.56,-17.40,4,9,14.756
45,4,7.663,-56.78,27.42,4,-12,14.764
45,4,7.752,-56.60,28.30,4,54,14.480
45,4,7.834,-84.20,-14.59,4,8,14.760
45,4,7.909,-94.22,-30.76,4,0,14.768
45,4,8.017,-80.16,0.35,4,8,14.756
45,4,8.086,-65.39,31.29,4,-3,14.764
45,4,8.182,-69.26,22.50,4,35,14.740
45,4,8.266,-85.43,-12.83,4,0,14.736
45,4,8.351,-85.96,-23.55,4,0,14.760
45,4,8.426,-69.61,-1.58,4,0,14.760
45,4,8.504,-52.38,22.50,4,60,14.760
45,4,8.591,-61.88,6.86,4,44,14.624
45,4,8.669,-82.27,-22.50,4,9,14.760
45,4,8.760,-83.14,-16.70,4,9,14.764
45,4,8.841,-68.91,15.29,4,-1,14.764
45,4,8.933,-63.81,29.36,4,41,14.688
45,4,9.009,-76.82,5.27,4,20,14.764
45,4,9.094,-87.36,-19.34,4,0,14.756
45,4,9.183,-79.45,-11.25,4,7,14.760
45,4,9.266,-59.41,17.23,4,-10,14.756
45,4,9.372,-65.39,5.62,4,38,14.708
45,4,9.461,-81.21,-19.16,4,9,14.756
45,4,9.554,-75.76,-6.86,4,4,14.756
45,4,9.639,-61.35,20.74,4,-8,14.768
45,4,9.712,-64.16,17.05,4,40,14.692
45,4,9.798,-80.51,-10.02,4,11,14.732
45,4,9.890,-80.86,-12.83,4,9,14.760
45,4,9.978,-68.73,6.86,4,-1,14.760
45,4,10.053,-61.17,18.11,4,45,14.636
45,4,10.147,-74.71,-4.75,4,3,14.760
45,4,10.242,-78.22,-12.83,4,6,14.764
45,4,10.321,-67.32,4.39,4,-2,14.764
45,4,10.420,-62.58,11.95,4,42,14.676
45,4,10.513,-75.06,-6.68,4,3,14.764
45,4,10.614,-75.06,-5.98,4,4,14.764
45,4,10.712,-64.16,11.78,4,40,14.700
45,4,10.780,-67.32,7.38,4,36,14.732
45,4,10.856,-74.88,-5.45,4,3,14.764
45,4,10.947,-72.25,-3.87,4,1,14.756
45,4,11.021,-64.51,6.50,4,39,14.712
45,4,11.097,-65.39,4.92,4,38,14.708
45,4,11.174,-71.37,-3.87,4,0,14.764
45,4,11.245,-70.49,-2.99,4,0,14.768
45,4,11.322,-65.22,4.75,4,38,14.716
45,4,11.406,-66.44,3.34,4,36,14.724
45,4,11.479,-70.84,-2.46,4,0,14.768
45,4,11.556,-68.73,0.35,4,33,14.748
45,4,11.630,-65.92,4.04,4,37,14.720
45,4,11.755,-69.26,-1.05,4,0,14.772
45,4,11.832,-67.15,0.88,4,35,14.732
45,4,11.918,-66.09,1.76,4,36,14.720
45,4,11.994,-68.03,-0.70,4,-1,14.756
45,4,12.072,-66.62,1.05,4,36,14.728
45,4,12.148,-66.97,1.05,4,35,14.732
45,4,12.252,-68.56,0.00,4,33,14.736
45,4,12.336,-68.38,1.23,4,33,14.748
45,4,12.448,-68.38,1.93,4,33,14.744
45,4,12.536,-68.38,1.58,4,33,14.744
45,4,12.631,-68.38,0.53,4,33,14.732
45,4,12.718,-68.20,0.18,4,34,14.740
45,4,12.803,-68.20,0.18,4,34,14.744
45,4,12.897,-68.20,1.05,4,34,14.732
45,4,12.974,-68.20,1.58,4,34,14.748
45,4,13.049,-68.38,1.58,4,33,14.740
45,4,13.119,-68.38,1.41,4,33,14.740
45,4,13.203,-68.38,0.88,4,33,14.740
45,4,13.279,-68.20,0.35,4,34,14.752
45,4,13.372,-68.20,0.35,4,34,14.748
45,4,13.465,-68.20,0.88,4,34,14.748
45,4,13.557,-68.20,1.41,4,34,14.732
45,4,13.644,-68.20,1.58,4,34,14.740
45,4,13.725,-68.20,1.23,4,34,14.748
45,4,13.808,-68.20,0.70,4,34,14.736
45,4,13.897,-68.20,0.35,4,34,14.672
45,4,13.972,-68.20,0.53,4,34,14.748
45,4,14.043,-68.20,0.88,4,34,14.748
45,4,14.120,-68.20,1.23,4,34,14.740
45,4,14.207,-68.20,1.41,4,34,14.748
45,4,14.308,-68.20,1.05,4,34,14.744
45,4,14.402,-68.20,0.70,4,34,14.736
45,4,14.493,-68.20,0.53,4,34,14.736
45,4,14.567,-68.20,0.70,4,34,14.732
45,4,14.646,-68.20,1.05,4,34,14.752
45,4,14.729,-68.20,1.23,4,34,14.740
45,4,14.819,-68.20,1.23,4,34,14.740
45,4,14.890,-68.20,1.05,4,34,14.756
45,4,14.974,-68.20,0.70,4,34,14.744
45,4,15.048,-68.20,0.70,4,34,14.740
45,4,15.125,-68.20,0.70,4,34,14.736
45,4,15.198,-68.20,0.88,4,34,14.736
45,4,15.273,-68.20,1.05,4,34,14.752
45,4,15.362,-68.20,1.05,4,34,14.736
45,4,15.436,-68.20,1.05,4,34,14.740
45,4,15.522,-68.20,0.88,4,34,14.740
45,4,15.601,-68.20,0.70,4,34,14.736
45,4,15.695,-68.20,0.88,4,34,14.736
45,4,15.792,-68.20,0.88,4,34,14.744
45,4,15.894,-68.20,1.05,4,34,14.744
45,4,15.987,-68.20,1.05,4,34,14.744
45,4,16.068,-68.20,0.88,4,34,14.748
45,4,16.171,-68.20,0.88,4,34,14.740
45,4,16.264,-68.20,0.88,4,34,14.736
45,4,16.373,-68.20,0.88,4,34,14.740
45,4,16.467,-68.20,1.05,4,34,14.748
45,4,16.561,-68.38,1.05,4,33,14.688
45,4,16.641,-68.38,0.88,4,33,14.740
45,4,16.719,-68.20,0.88,4,34,14.736
45,4,16.794,-68.20,0.88,4,34,14.740
45,4,16.865,-68.20,0.88,4,34,14.708
45,4,16.949,-68.20,0.88,4,34,14.736
45,4,17.024,-68.20,1.05,4,34,14.740
45,4,17.113,-68.20,1.05,4,34,14.744
45,4,17.191,-68.20,1.05,4,34,14.740
45,4,17.271,-68.20,0.88,4,34,14.740
45,4,17.356,-68.20,0.88,4,34,14.740
45,4,17.450,-68.38,0.88,4,33,14.756
45,4,17.534,-68.20,0.88,4,34,14.748
45,4,17.628,-68.20,1.05,4,34,14.744
45,4,17.719,-68.20,1.05,4,34,14.748
45,4,17.794,-68.38,0.88,4,33,14.736
45,4,17.878,-68.20,0.70,4,34,14.736
45,4,17.963,-68.20,0.88,4,34,14.760
45,4,18.035,-68.38,0.88,4,33,14.740
45,4,18.118,-68.20,1.05,4,34,14.748
45,4,18.189,-68.38,0.88,4,33,14.736
45,4,18.263,-68.20,1.05,4,34,14.744
45,4,18.334,-68.38,0.88,4,33,14.744
45,4,18.422,-68.20,0.88,4,34,14.736
45,4,18.495,-68.20,0.88,4,34,14.740
45,4,18.585,-68.20,0.88,4,34,14.744
45,4,18.659,-68.20,0.88,4,34,14.736
45,4,18.733,-68.20,0.88,4,34,14.748
45,4,18.806,-68.20,0.88,4,34,14.740
45,4,18.880,-68.20,0.88,4,34,14.740
45,4,18.962,-68.20,0.88,4,34,14.740
45,4,19.043,-68.20,0.88,4,34,14.740
45,4,19.142,-68.20,0.88,4,34,14.740
45,4,19.219,-68.20,0.88,4,34,14.740
45,4,19.301,-68.20,0.88,4,34,14.740
45,4,19.375,-68.20,0.88,4,34,14.752
45,4,19.470,-68.20,0.88,4,34,14.608
45,4,19.555,-68.20,0.88,4,34,14.736
45,4,19.633,-68.20,0.88,4,34,14.748
45,4,19.730,-68.20,0.88,4,34,14.744
45,4,19.805,-68.20,0.88,4,34,14.748
45,4,19.880,-68.38,0.88,4,33,14.736
45,4,19.958,-68.38,0.88,4,33,14.740
45,4,20.031,-68.38,0.88,4,33,14.744
45,4,20.105,-68.38,0.88,4,33,14.744
45,4,20.186,-68.38,0.88,4,33,14.740
45,4,20.280,-68.38,0.88,4,33,14.744
45,4,20.365,-68.20,0.88,4,34,14.736
45,4,20.462,-68.20,1.05,4,34,14.740
45,4,20.554,-68.38,0.88,4,33,14.740
45,4,20.651,-68.38,0.88,4,33,14.744
45,4,20.744,-68.38,0.88,4,34,14.740
45,4,20.836,-68.20,0.88,4,34,14.748
45,4,20.920,-68.20,0.88,4,34,14.744
45,4,21.008,-68.20,1.05,4,34,14.740
45,4,21.084,-68.38,0.88,4,33,14.748
45,4,21.174,-68.20,0.88,4,34,14.732
45,4,21.267,-68.20,0.88,4,34,14.744
45,4,21.358,-68.38,0.88,4,33,14.744
45,4,21.456,-68.20,0.88,4,34,14.744
45,4,21.531,-68.38,0.88,4,33,14.744
45,4,21.607,-68.20,0.88,4,34,14.740
45,4,21.686,-68.20,1.05,4,34,14.740
45,4,21.761,-68.38,0.88,4,33,14.752
45,4,21.835,-68.20,0.88,4,34,14.744
45,4,21.909,-68.38,0.88,4,33,14.752
45,4,21.994,-68.38,0.88,4,33,14.732
45,4,22.084,-68.38,0.88,4,33,14.740
45,4,22.173,-68.20,0.88,4,34,14.740
45,4,22.245,-68.20,0.88,4,34,14.744
45,4,22.320,-68.38,0.88,4,33,14.740
45,4,22.444,-68.38,0.88,4,33,14.740
45,4,22.529,-68.20,0.88,4,34,14.744
45,4,22.608,-68.20,0.88,4,34,14.740
45,4,22.699,-68.20,0.88,4,34,14.740
45,4,22.775,-68.20,0.88,4,34,14.756
45,4,22.876,-68.38,0.88,4,33,14.740
45,4,22.950,-68.38,0.88,4,33,14.736
45,4,23.022,-68.38,0.88,4,33,14.744
45,4,23.111,-68.38,0.88,4,33,14.744
45,4,23.187,-68.38,0.88,4,33,14.756
45,4,23.259,-68.38,0.88,4,33,14.752
45,4,23.337,-68.20,0.88,4,34,14.740
45,4,23.413,-68.20,0.88,4,34,14.736
45,4,23.490,-68.20,0.88,4,34,14.736
45,4,23.589,-68.20,0.88,4,34,14.744
45,4,23.673,-68.38,0.88,4,33,14.744
45,4,23.758,-68.38,0.88,4,33,14.740
45,4,23.835,-68.20,0.88,4,34,14.744
45,4,23.925,-68.20,0.88,4,34,14.748
45,4,23.998,-68.20,0.88,4,34,14.744
45,4,24.073,-68.20,0.88,4,34,14.740
45,4,24.149,-68.20,0.88,4,34,14.740
45,4,24.225,-68.20,0.88,4,34,14.744
45,4,24.297,-68.38,0.88,4,33,14.740
45,4,24.399,-68.38,0.88,4,33,14.744
45,4,24.479,-68.38,0.88,4,33,14.740
45,4,24.558,-68.38,0.88,4,33,14.740
45,4,24.630,-68.38,0.88,4,33,14.736
45,4,24.734,-68.38,0.88,4,33,14.744
45,4,24.806,-68.38,0.88,4,33,14.740
45,4,24.880,-68.38,0.88,4,33,14.744
45,4,24.976,-68.38,0.88,4,33,14.740
45,4,25.055,-68.38,0.88,4,33,14.740
45,4,25.130,-68.38,0.88,4,33,14.740
45,4,25.215,-68.38,0.88,4,33,14.740
45,4,25.302,-68.38,0.88,4,33,14.744
45,4,25.378,-68.38,0.88,4,33,14.732
45,4,25.455,-68.38,0.88,4,33,14.752
45,4,25.550,-68.38,0.88,4,33,14.744
45,4,25.625,-68.38,0.88,4,33,14.744
45,4,25.705,-68.38,0.88,4,33,14.740
45,4,25.785,-68.38,0.88,4,33,14.740
45,4,25.872,-68.38,0.88,4,33,14.744
45,4,25.960,-68.38,0.88,4,33,14.744
45,4,26.065,-68.38,0.88,4,33,14.732
45,4,26.160,-68.38,0.88,4,33,14.752
45,4,26.250,-68.38,0.88,4,33,14.740
45,4,26.331,-68.38,0.88,4,33,14.748
45,4,26.421,-68.38,0.88,4,33,14.740
45,4,26.497,-68.38,0.88,4,33,14.720
45,4,26.589,-68.38,0.88,4,33,14.748
45,4,26.664,-68.38,0.88,4,33,14.736
45,4,26.740,-68.38,0.88,4,33,14.744
45,4,26.821,-68.38,0.88,4,33,14.744
45,4,26.905,-68.38,0.88,4,33,14.668
45,4,26.985,-68.38,0.88,4,33,14.740
45,4,27.064,-68.38,0.88,4,33,14.740
45,4,27.140,-68.38,0.88,4,33,14.740
45,4,27.217,-68.38,0.88,4,33,14.740
45,4,27.309,-68.38,0.88,4,33,14.740
45,4,27.401,-68.38,0.88,4,33,14.744
45,4,27.474,-68.38,0.88,4,33,14.748
45,4,27.548,-68.38,0.88,4,33,14.740
45,4,27.639,-68.20,0.88,4,34,14.740
45,4,27.716,-68.38,0.88,4,33,14.744
45,4,27.803,-68.38,0.88,4,33,14.740
45,4,27.878,-68.20,0.88,4,34,14.740
45,4,27.951,-68.38,0.88,4,33,14.748
45,4,28.027,-68.38,0.88,4,33,14.752
45,4,28.110,-68.38,0.88,4,33,14.744
45,4,28.201,-68.38,0.88,4,33,14.748
45,4,28.279,-68.38,0.88,4,33,14.748
45,4,28.379,-68.38,0.88,4,33,14.748
45,4,28.450,-68.20,0.88,4,34,14.740
45,4,28.534,-68.38,0.88,4,33,14.744
45,4,28.612,-68.20,0.88,4,34,14.748
45,4,28.698,-68.20,0.88,4,34,14.744
45,4,28.770,-68.38,0.88,4,33,14.748
45,4,28.843,-68.38,0.88,4,33,14.732
45,4,28.936,-68.20,0.88,4,34,14.744
45,4,29.020,-68.38,0.88,4,33,14.748
45,4,29.117,-68.38,0.88,4,33,14.744
45,4,29.210,-68.38,0.88,4,33,14.736
45,4,29.299,-68.20,0.88,4,34,14.740
45,4,29.378,-68.38,0.88,4,33,14.744
45,4,29.455,-68.38,0.88,4,33,14.740
45,4,29.560,-68.38,0.88,4,33,14.748
45,4,29.658,-68.38,0.88,4,33,14.744
45,4,29.751,-68.38,0.88,4,33,14.744
45,4,29.828,-68.38,0.88,4,33,14.744
45,4,29.936,-68.38,0.88,4,33,14.744
45,4,30.007,-68.38,0.88,4,33,14.744
45,5,0.026,-10.20,-12.48,5,49,14.600
45,5,0.118,-27.42,-20.21,5,-49,14.620
45,5,0.208,-31.11,2.64,5,-48,14.728
45,5,0.310,-22.68,36.56,5,-49,14.700
45,5,0.382,-27.95,26.02,5,49,14.608
45,5,0.461,-50.62,-14.06,5,46,14.632
45,5,0.535,-65.04,-39.38,5,-45,14.736
45,5,0.615,-57.83,-22.50,5,-46,14.748
45,5,0.717,-24.43,37.44,5,-49,14.724
45,5,0.806,-11.07,48.34,5,-49,14.644
45,5,0.904,-26.54,-5.98,5,49,14.684
45,5,1.064,-50.80,-64.34,5,-46,14.732
45,5,1.144,-40.25,-21.80,5,-48,14.732
45,5,1.229,-10.55,45.18,5,-49,14.720
45,5,1.329,-0.18,73.65,5,49,14.700
45,5,1.414,-5.98,40.78,5,49,14.688
45,5,1.516,-54.14,-61.52,5,43,14.572
45,5,1.637,-63.98,-83.50,5,-45,14.700
45,5,1.736,-46.93,-17.23,5,-47,14.740
45,5,1.844,-8.96,78.93,5,-49,14.712
45,5,1.936,-1.58,91.06,5,49,14.580
45,5,2.024,-5.98,47.99,5,49,14.604
45,5,2.104,-49.57,-45.53,5,47,14.636
45,5,2.179,-61.88,-94.92,5,-45,14.748
45,5,2.257,-63.46,-101.07,5,-45,14.728
45,5,2.334,-60.12,-69.78,5,-45,14.740
45,5,2.417,-18.28,25.66,5,-49,14.736
45,5,2.494,1.76,89.12,5,-49,14.720
45,5,2.571,9.67,107.93,5,-21,14.716
45,5,2.663,16.70,82.44,5,49,14.588
45,5,2.743,-11.60,-3.34,5,49,14.628
45,5,2.828,-42.54,-90.88,5,-47,14.624
45,5,2.907,-50.80,-120.41,5,46,14.488
45,5,3.027,-66.44,-94.04,5,-45,14.616
45,5,3.100,-53.97,-17.93,5,-45,14.748
45,5,3.190,-22.32,88.77,5,-49,14.720
45,5,3.293,-22.15,123.57,5,-49,14.712
45,5,3.384,-13.89,103.71,5,-49,14.452
45,5,3.476,-33.05,22.50,5,48,14.640
45,5,3.581,-76.11,-89.65,5,-43,14.756
45,5,3.653,-74.18,-118.65,5,-43,14.748
45,5,3.747,-70.84,-105.12,5,-44,14.732
45,5,3.829,-57.48,-46.23,5,-46,14.748
45,5,3.915,-7.03,55.37,5,-49,14.724
45,5,3.990,6.50,109.51,5,-49,14.716
45,5,4.092,31.46,111.27,4,-97,14.068
45,5,4.177,65.39,54.32,4,-90,14.200
45,5,4.256,96.15,-33.40,4,-81,14.332
45,5,4.355,149.41,-96.15,4,-64,14.560
45,5,4.428,139.40,-96.33,4,0,14.756
45,5,4.499,129.38,-56.25,4,0,14.760
45,5,4.578,138.34,22.85,4,0,14.764
45,5,4.652,125.86,73.83,4,0,14.768
45,5,4.748,97.56,79.10,4,0,14.764
45,5,4.822,69.78,40.96,4,0,14.768
45,5,4.919,7.38,-45.18,4,62,14.496
45,5,4.999,-19.86,-75.76,4,69,14.384
45,5,5.074,-41.13,-67.85,4,-28,14.768
45,5,5.150,-48.16,-20.21,4,-20,14.764
45,5,5.234,-39.73,55.90,4,-29,14.764
45,5,5.308,-49.57,85.43,4,65,14.776
45,5,5.418,-70.66,59.24,4,30,14.680
45,5,5.498,-116.02,-18.11,4,0,14.760
45,5,5.600,-87.19,-16.88,4,0,14.768
45,5,5.692,-44.47,11.95,4,-23,14.772
45,5,5.772,-25.49,14.77,4,68,14.368
45,5,5.861,-44.12,-30.76,4,66,14.412
45,5,5.942,-61.00,-53.97,4,-9,14.716
45,5,6.035,-68.03,-40.96,4,-1,14.768
45,5,6.125,-49.57,35.68,4,-19,14.772
45,5,6.201,-50.10,59.06,4,-19,14.756
45,5,6.274,-61.70,43.77,4,45,14.652
45,5,6.345,-92.11,-4.75,4,0,14.764
45,5,6.428,-111.97,-40.60,4,0,14.768
45,5,6.520,-104.94,-24.61,4,0,14.760
45,5,6.608,-78.40,25.31,4,9,14.768
45,5,6.684,-67.15,46.23,4,35,14.756
45,5,6.775,-72.77,18.63,4,26,14.756
45,5,6.852,-85.78,-23.91,4,0,14.764
45,5,6.945,-78.57,-33.40,4,6,14.772
45,5,7.030,-51.15,1.05,4,-17,14.760
45,5,7.109,-27.95,31.29,4,68,14.488
45,5,7.185,-31.29,20.21,4,68,14.352
45,5,7.267,-67.85,-34.10,4,34,14.736
45,5,7.339,-84.20,-54.49,4,8,14.756
45,5,7.415,-85.78,-34.80,4,0,14.764
45,5,7.511,-63.10,35.16,4,-6,14.760
45,5,7.609,-62.05,58.53,4,43,14.668
45,5,7.684,-75.06,32.52,4,23,14.760
45,5,7.759,-100.72,-18.98,4,0,14.764
45,5,7.835,-106.52,-41.13,4,0,14.764
45,5,7.914,-94.57,-25.14,4,0,14.768
45,5,7.993,-64.16,23.91,4,-5,14.756
45,5,8.078,-51.68,41.84,4,62,14.436
45,5,8.169,-69.78,5.98,4,31,14.748
45,5,8.254,-92.46,-36.56,4,0,14.756
45,5,8.349,-84.90,-21.09,4,6,14.780
45,5,8.423,-63.10,20.21,4,-6,14.768
45,5,8.522,-54.14,38.85,4,57,14.504
45,5,8.613,-79.81,-3.87,4,15,14.756
45,5,8.693,-94.75,-31.11,4,0,14.648
45,5,8.775,-89.12,-19.51,4,0,14.760
45,5,8.859,-67.15,22.15,4,-2,14.756
45,5,8.950,-60.82,32.87,4,46,14.640
45,5,9.035,-78.40,-0.88,4,17,14.608
45,5,9.111,-88.77,-26.02,4,0,14.752
45,5,9.192,-80.33,-15.82,4,8,14.756
45,5,9.271,-61.00,14.59,4,-8,14.760
45,5,9.353,-53.97,24.61,4,58,14.492
45,5,9.442,-75.41,-7.56,4,22,14.760
45,5,9.540,-88.07,-24.96,4,0,14.760
45,5,9.632,-74.18,5.27,4,3,14.764
45,5,9.708,-62.75,29.53,4,-6,14.764
45,5,9.783,-66.80,20.92,4,36,14.732
45,5,9.857,-82.09,-10.72,4,11,14.764
45,5,9.934,-83.67,-20.92,4,8,14.764
45,5,10.011,-70.49,-3.52,4,0,14.744
45,5,10.098,-52.73,21.09,4,-14,14.764
45,5,10.193,-60.12,5.62,4,47,14.612
45,5,10.282,-81.91,-26.72,4,9,14.764
45,5,10.358,-80.33,-17.40,4,8,14.764
45,5,10.451,-62.75,21.80,4,-7,14.768
45,5,10.529,-59.94,30.59,4,47,14.620
45,5,10.616,-78.40,0.70,4,18,14.756
45,5,10.707,-89.82,-21.80,4,0,14.768
45,5,10.780,-80.68,-7.73,4,8,14.760
45,5,10.854,-65.04,17.23,4,-4,14.764
45,5,10.951,-63.10,17.23,4,42,14.664
45,5,11.028,-77.52,-9.32,4,19,14.764
45,5,11.124,-79.10,-16.88,4,7,14.764
45,5,11.202,-64.51,5.98,4,-2,14.764
45,5,11.279,-55.55,20.21,4,55,14.532
45,5,11.355,-68.91,1.23,4,33,14.740
45,5,11.437,-82.62,-18.28,4,10,14.764
45,5,11.517,-78.57,-7.38,4,6,14.764
45,5,11.632,-64.51,20.57,4,39,14.732
45,5,11.732,-71.72,7.91,4,28,14.760
45,5,11.814,-80.86,-13.18,4,8,14.744
45,5,11.892,-73.83,-7.03,4,3,14.764
45,5,11.984,-60.29,10.72,4,46,14.668
45,5,12.086,-67.32,-0.53,4,35,14.736
45,5,12.171,-77.17,-13.71,4,6,14.752
45,5,12.270,-67.85,5.45,4,-1,14.756
45,5,12.353,-62.58,16.35,4,42,14.676
45,5,12.454,-75.06,-2.29,4,4,14.760
45,5,12.530,-78.22,-9.14,4,6,14.756
45,5,12.638,-66.97,6.33,4,35,14.740
45,5,12.727,-64.86,8.09,4,39,14.712
45,5,12.824,-72.60,-5.80,4,1,14.764
45,5,12.900,-70.14,-4.39,4,0,14.764
45,5,12.990,-63.28,4.92,4,41,14.688
45,5,13.066,-67.50,0.18,4,35,14.740
45,5,13.147,-71.02,-3.69,4,0,14.764
45,5,13.218,-67.68,2.11,4,34,14.740
45,5,13.294,-65.74,5.62,4,37,14.728
45,5,13.391,-69.96,-0.35,4,0,14.748
45,5,13.497,-68.91,0.00,4,32,14.760
45,5,13.589,-65.92,2.46,4,37,14.716
45,5,13.684,-68.03,-1.23,4,-1,14.772
45,5,13.757,-65.92,0.88,4,37,14.732
45,5,13.833,-66.09,0.70,4,36,14.732
45,5,13.928,-67.32,-0.18,4,-2,14.760
45,5,14.007,-66.62,1.41,4,36,14.728
45,5,14.103,-68.56,0.53,4,33,14.740
45,5,14.184,-68.73,1.05,4,33,14.748
45,5,14.259,-68.73,1.76,4,33,14.748
45,5,14.333,-68.73,1.93,4,33,14.748
45,5,14.408,-68.73,1.23,4,33,14.752
45,5,14.480,-68.73,0.35,4,33,14.744
45,5,14.578,-68.20,0.18,4,34,14.748
45,5,14.657,-68.03,0.35,4,34,14.744
45,5,14.747,-68.03,0.70,4,34,14.740
45,5,14.823,-68.03,1.05,4,34,14.748
45,5,14.923,-68.20,1.23,4,34,14.740
45,5,14.999,-68.38,1.05,4,33,14.756
45,5,15.096,-68.38,0.88,4,33,14.748
45,5,15.168,-68.38,0.70,4,33,14.752
45,5,15.249,-68.38,0.53,4,33,14.740
45,5,15.362,-68.20,0.70,4,34,14.740
45,5,15.444,-68.20,1.05,4,34,14.744
45,5,15.529,-68.20,1.05,4,34,14.748
45,5,15.614,-68.20,1.05,4,34,14.744
45,5,15.691,-68.20,0.88,4,34,14.744
45,5,15.784,-68.20,0.70,4,34,14.736
45,5,15.861,-68.20,0.70,4,34,14.732
45,5,15.949,-68.20,0.88,4,34,14.740
45,5,16.023,-68.20,1.05,4,34,14.744
45,5,16.093,-68.20,1.05,4,34,14.736
45,5,16.176,-68.20,0.88,4,34,14.740
45,5,16.252,-68.20,0.88,4,34,14.744
45,5,16.361,-68.20,0.70,4,34,14.740
45,5,16.441,-68.20,0.70,4,34,14.748
45,5,16.527,-68.20,0.88,4,34,14.744
45,5,16.613,-68.20,0.88,4,34,14.748
45,5,16.687,-68.20,0.88,4,34,14.744
45,5,16.759,-68.20,0.88,4,34,14.748
45,5,16.837,-68.20,0.88,4,34,14.748
45,5,16.913,-68.20,0.88,4,34,14.744
45,5,17.003,-68.20,0.88,4,34,14.744
45,5,17.101,-68.20,0.88,4,34,14.752
45,5,17.194,-68.20,0.88,4,34,14.732
45,5,17.277,-68.20,0.88,4,34,14.736
45,5,17.364,-68.20,0.88,4,34,14.748
45,5,17.474,-68.20,0.88,4,34,14.748
45,5,17.565,-68.20,0.88,4,34,14.748
45,5,17.640,-68.20,0.88,4,34,14.748
45,5,17.716,-68.20,0.88,4,34,14.716
45,5,17.787,-68.20,0.88,4,34,14.744
45,5,17.871,-68.20,0.88,4,34,14.748
45,5,17.948,-68.20,0.88,4,34,14.748
45,5,18.045,-68.20,0.88,4,34,14.748
45,5,18.132,-68.20,0.88,4,34,14.744
45,5,18.219,-68.20,0.88,4,34,14.748
45,5,18.296,-68.38,0.88,4,33,14.744
45,5,18.405,-68.20,0.88,4,34,14.744
45,5,18.482,-68.20,0.88,4,34,14.760
45,5,18.570,-68.38,0.70,4,33,14.744
45,5,18.640,-68.20,0.70,4,34,14.740
45,5,18.719,-68.20,0.88,4,34,14.744
