sp,attempt,t,pend_deg,mode,pwm,v_bus
58,1,0.044,-19.34,5,57,14.756
58,1,0.282,46.41,5,-57,14.876
58,1,0.521,-49.22,5,-20,15.008
58,1,0.774,63.98,5,-57,14.868
58,1,1.011,-54.14,5,57,14.744
58,1,1.236,-47.64,5,-56,14.888
58,1,1.479,113.38,5,57,14.744
58,1,1.750,-108.81,5,-53,15.016
58,1,1.989,-77.87,5,-51,14.944
58,1,2.293,139.75,5,57,14.720
58,1,2.522,-43.07,5,57,14.780
58,1,2.747,-169.10,4,22,15.008
58,1,2.973,-220.96,4,20,15.016
58,1,3.225,-81.21,5,-39,15.008
58,1,3.465,-59.77,5,-43,15.000
58,1,3.725,163.83,4,-24,15.012
58,1,3.958,-13.36,4,-24,15.012
58,1,4.196,-91.41,4,-66,14.712
58,1,4.430,40.25,4,6,15.012
58,1,4.655,-18.11,4,66,14.640
58,1,4.889,51.85,4,50,15.008
58,1,5.133,53.79,4,42,14.920
58,1,5.372,-4.39,4,20,15.012
58,1,5.628,26.72,4,58,14.744
58,1,5.908,28.83,4,21,15.008
58,1,6.141,45.53,4,42,14.916
58,1,6.417,13.36,4,44,14.912
58,1,6.645,22.50,4,44,14.912
58,1,6.868,27.60,4,42,14.924
58,1,7.104,29.88,4,41,14.936
58,1,7.357,22.85,4,41,14.932
58,1,7.623,28.83,4,41,14.936
58,1,7.847,22.50,4,41,14.932
58,1,8.095,28.65,4,41,14.936
58,1,8.382,23.73,4,41,14.928
58,1,8.610,27.77,4,41,14.932
58,1,8.843,24.96,4,41,14.932
58,1,9.070,24.96,4,41,14.928
58,1,9.300,27.77,4,41,14.932
58,1,9.526,23.03,4,41,14.932
58,1,9.768,27.77,4,41,14.932
58,1,10.043,23.55,4,41,14.932
58,1,10.280,26.54,4,41,14.936
58,1,10.511,26.02,4,41,14.932
58,1,10.789,25.14,4,41,14.936
58,1,11.012,27.42,4,41,14.932
58,1,11.248,23.55,4,41,14.932
58,1,11.477,27.60,4,41,14.932
58,1,11.815,23.55,4,41,14.932
58,1,12.049,27.42,4,41,14.932
58,1,12.324,23.91,4,41,14.932
58,1,12.550,26.19,4,41,14.932
58,1,12.798,25.84,4,41,14.936
58,1,13.034,24.61,4,41,14.932
58,1,13.281,27.42,4,41,14.932
58,1,13.503,23.91,4,41,14.932
58,1,13.735,26.72,4,41,14.932
58,1,13.957,25.31,4,41,14.932
58,1,14.189,24.96,4,41,14.924
58,1,14.473,26.54,4,41,14.936
58,1,14.714,24.43,4,41,14.936
58,1,14.990,26.89,4,41,14.932
58,1,15.220,24.43,4,41,14.936
58,1,15.470,26.72,4,41,14.932
58,1,15.839,24.43,4,41,14.928
58,1,16.077,26.72,4,41,14.932
58,1,16.307,24.79,4,41,14.928
58,1,16.533,26.02,4,41,14.932
58,1,16.775,25.84,4,41,14.936
58,1,17.014,24.96,4,41,14.932
58,1,17.237,26.54,4,41,14.936
58,1,17.464,24.96,4,41,14.924
58,1,17.691,26.02,4,41,14.932
58,1,17.922,25.66,4,41,14.936
58,1,18.162,25.14,4,41,14.936
58,1,18.396,26.37,4,41,14.936
58,1,18.663,25.14,4,41,14.936
58,1,18.898,26.19,4,41,14.928
58,1,19.125,25.31,4,41,14.928
58,1,19.351,25.66,4,41,14.932
58,1,19.574,26.02,4,41,14.936
58,1,19.803,25.31,4,41,14.932
58,1,20.035,26.02,4,41,14.932
58,1,20.268,25.49,4,41,14.932
58,1,20.513,25.66,4,41,14.928
58,1,20.743,25.84,4,41,14.936
58,1,20.980,25.49,4,41,14.928
58,1,21.223,25.84,4,41,14.936
58,1,21.445,25.66,4,41,14.932
58,1,21.670,25.66,4,41,14.932
58,1,21.900,25.66,4,41,14.936
58,1,22.153,25.66,4,41,14.932
58,1,22.379,25.66,4,41,14.928
58,1,22.621,25.66,4,41,14.932
58,1,22.849,25.66,4,41,14.936
58,1,23.077,25.66,4,41,14.932
58,1,23.410,25.66,4,41,14.932
58,1,23.688,25.66,4,41,14.932
58,1,23.951,25.66,4,41,14.932
58,1,24.176,25.66,4,41,14.932
58,1,24.510,25.66,4,41,14.932
58,1,24.743,25.66,4,41,14.932
58,1,24.973,25.66,4,41,14.932
58,1,25.204,25.66,4,41,14.932
58,1,25.437,25.66,4,41,14.932
58,1,25.665,25.66,4,41,14.932
58,1,25.890,25.66,4,41,14.932
58,1,26.139,25.66,4,41,14.932
58,1,26.411,25.66,4,41,14.932
58,1,26.639,25.66,4,41,14.936
58,1,26.887,25.66,4,41,14.932
58,1,27.190,25.66,4,41,14.912
58,1,27.430,25.66,4,41,14.932
58,1,27.655,25.66,4,41,14.936
58,1,27.905,25.66,4,41,14.932
58,1,28.146,25.66,4,41,14.932
58,1,28.388,25.66,4,41,14.932
58,1,28.655,25.66,4,41,14.932
58,1,28.887,25.66,4,41,14.936
58,1,29.146,25.66,4,41,14.932
58,1,29.386,25.66,4,41,14.932
58,1,29.620,25.66,4,41,14.932
58,1,29.848,25.66,4,41,14.936
58,2,0.086,-27.25,5,-55,14.868
58,2,0.394,33.05,5,-56,14.756
58,2,0.631,18.63,5,57,14.896
58,2,0.858,-24.96,5,52,14.788
58,2,1.104,-8.26,5,16,15.012
58,2,1.336,24.26,5,56,14.788
58,2,1.562,-37.62,5,-57,14.880
58,2,1.794,72.95,5,48,14.812
58,2,2.050,-98.09,5,19,14.760
58,2,2.288,66.09,5,51,14.940
58,2,2.516,38.50,5,56,14.776
58,2,2.759,-113.73,5,-56,14.896
58,2,3.024,95.80,5,50,14.796
58,2,3.255,50.45,5,48,14.856
58,2,3.493,-137.28,5,-57,14.836
58,2,3.735,58.36,5,-57,14.872
58,2,3.978,135.88,4,-24,15.008
58,2,4.202,-92.11,4,-24,15.008
58,2,4.434,-104.59,4,-62,14.796
58,2,4.668,107.75,4,-36,15.012
58,2,4.907,5.98,4,-17,15.008
58,2,5.142,-101.43,4,-48,14.968
58,2,5.411,94.39,4,-37,15.008
58,2,5.634,-57.30,4,-50,14.944
58,2,5.866,-13.54,4,-44,15.004
58,2,6.109,37.44,4,-16,15.008
58,2,6.335,-59.94,4,-47,14.960
58,2,6.578,53.97,4,-37,15.004
58,2,6.806,-55.02,4,-48,14.964
58,2,7.028,46.05,4,-16,15.012
58,2,7.261,-43.77,4,-46,15.008
58,2,7.508,36.03,4,-16,15.008
58,2,7.734,-34.98,4,-46,14.984
58,2,7.992,21.27,4,-17,15.012
58,2,8.245,-7.56,4,-43,15.000
58,2,8.471,-8.96,4,-18,15.008
58,2,8.696,11.25,4,-40,14.996
58,2,8.931,-16.88,4,-44,14.988
58,2,9.156,8.79,4,-17,15.008
58,2,9.393,-3.69,4,-42,15.000
58,2,9.704,-5.62,4,-42,14.996
58,2,10.002,-3.69,4,-42,14.992
58,2,10.231,-1.05,4,-41,14.992
58,2,10.520,-2.29,4,-41,15.000
58,2,10.761,-0.70,4,-41,15.004
58,2,10.988,-2.81,4,-41,15.008
58,2,11.208,-1.05,4,-41,14.996
58,2,11.441,-1.93,4,-41,15.000
58,2,11.665,-2.29,4,-41,14.988
58,2,11.916,-1.05,4,-41,14.992
58,2,12.145,-2.64,4,-41,15.000
58,2,12.381,-1.23,4,-41,15.000
58,2,12.635,-2.29,4,-41,15.000
58,2,12.864,-1.76,4,-41,14.996
58,2,13.097,-1.41,4,-41,14.996
58,2,13.338,-2.29,4,-41,14.996
58,2,13.567,-1.23,4,-41,15.000
58,2,13.810,-2.11,4,-41,15.004
58,2,14.105,-1.41,4,-41,15.004
58,2,14.332,-1.93,4,-41,14.996
58,2,14.630,-1.58,4,-41,15.000
58,2,14.926,-1.93,4,-41,15.000
58,2,15.159,-1.76,4,-41,15.000
58,2,15.414,-1.58,4,-41,15.000
58,2,15.645,-1.93,4,-41,15.000
58,2,15.874,-1.58,4,-41,14.996
58,2,16.100,-1.93,4,-41,14.996
58,2,16.340,-1.76,4,-41,14.996
58,2,16.573,-1.76,4,-41,14.996
58,2,16.836,-1.76,4,-41,14.996
58,2,17.072,-1.76,4,-41,14.996
58,2,17.301,-1.76,4,-41,14.996
58,2,17.578,-1.76,4,-41,14.996
58,2,17.810,-1.76,4,-41,14.992
58,2,18.049,-1.76,4,-41,14.996
58,2,18.326,-1.76,4,-41,14.996
58,2,18.557,-1.76,4,-41,14.996
58,2,18.791,-1.76,4,-41,14.996
58,2,19.024,-1.76,4,-41,14.996
58,2,19.268,-1.76,4,-41,14.996
58,2,19.490,-1.76,4,-41,14.996
58,2,19.736,-1.76,4,-41,14.996
58,2,19.975,-1.76,4,-41,14.988
58,2,20.211,-1.76,4,-41,14.996
58,2,20.447,-1.76,4,-41,14.996
58,2,20.690,-1.76,4,-41,14.992
58,2,20.970,-1.76,4,-41,15.000
58,2,21.212,-1.76,4,-41,14.996
58,2,21.494,-1.76,4,-41,14.996
58,2,21.734,-1.76,4,-41,14.996
58,2,21.977,-1.76,4,-41,15.000
58,2,22.251,-1.76,4,-41,14.996
58,2,22.479,-1.76,4,-41,14.996
58,2,22.708,-1.76,4,-41,14.992
58,2,22.940,-1.76,4,-41,14.996
58,2,23.174,-1.76,4,-41,14.996
58,2,23.395,-1.76,4,-41,14.996
58,2,23.625,-1.76,4,-41,14.996
58,2,23.847,-1.76,4,-41,14.996
58,2,24.090,-1.76,4,-41,15.000
58,2,24.322,-1.76,4,-41,14.996
58,2,24.549,-1.76,4,-41,14.996
58,2,24.776,-1.76,4,-41,14.988
58,2,25.001,-1.76,4,-41,14.996
58,2,25.269,-1.76,4,-41,14.996
58,2,25.500,-1.76,4,-41,14.996
58,2,25.745,-1.76,4,-41,14.996
58,2,25.976,-1.76,4,-41,14.996
58,2,26.245,-1.76,4,-41,14.996
58,2,26.472,-1.76,4,-41,15.000
58,2,26.699,-1.76,4,-41,14.996
58,2,26.956,-1.76,4,-41,14.996
58,2,27.184,-1.76,4,-41,14.996
58,2,27.414,-1.76,4,-41,14.996
58,2,27.638,-1.76,4,-41,14.988
58,2,27.878,-1.76,4,-41,14.992
58,2,28.106,-1.76,4,-41,15.000
58,2,28.339,-1.76,4,-41,14.996
58,2,28.571,-1.76,4,-41,14.992
58,2,28.808,-1.76,4,-41,14.996
58,2,29.034,-1.76,4,-41,14.996
58,2,29.265,-1.76,4,-41,14.996
58,2,29.493,-1.76,4,-41,14.996
58,2,29.738,-1.76,4,-41,14.996
58,2,29.984,-1.76,4,-41,14.988
58,3,0.033,0.88,5,-57,14.864
58,3,0.305,-17.75,5,-55,14.884
58,3,0.543,37.62,5,57,14.720
58,3,0.784,-37.79,5,-53,14.924
58,3,1.016,65.74,5,57,14.728
58,3,1.248,-94.57,5,-55,14.908
58,3,1.476,50.80,5,-57,14.880
58,3,1.715,84.02,5,57,14.732
58,3,1.949,-120.23,5,-51,15.000
58,3,2.206,50.80,5,-57,14.888
58,3,2.431,118.83,5,57,14.720
58,3,2.662,-100.72,5,-5,15.016
58,3,2.886,-139.40,4,21,15.012
58,3,3.217,136.76,4,-29,15.008
58,3,3.455,61.17,4,58,14.712
58,3,3.680,-134.30,4,34,14.996
58,3,3.907,-44.47,4,15,15.000
58,3,4.145,125.86,4,44,14.892
58,3,4.380,-56.78,4,32,14.996
58,3,4.614,9.67,4,21,15.008
58,3,4.848,15.82,4,54,14.788
58,3,5.073,-74.00,4,39,14.956
58,3,5.299,86.84,4,39,14.960
58,3,5.524,-5.45,4,32,14.996
58,3,5.764,1.76,4,19,15.012
58,3,5.993,-20.04,4,49,14.824
58,3,6.215,-3.52,4,19,15.016
58,3,6.510,-13.89,4,35,14.992
58,3,6.740,34.63,4,18,15.004
58,3,6.992,-42.01,4,16,14.972
58,3,7.216,41.84,4,19,15.016
58,3,7.449,-39.55,4,35,14.992
58,3,7.685,44.65,4,17,15.016
58,3,7.942,-38.15,4,13,15.008
58,3,8.174,40.43,4,41,14.932
58,3,8.428,-39.90,4,15,15.012
58,3,8.657,40.78,4,42,14.928
58,3,8.881,-39.02,4,14,15.012
58,3,9.107,43.42,4,40,14.948
58,3,9.349,-34.28,4,14,15.016
58,3,9.571,37.62,4,39,14.960
58,3,9.800,-31.46,4,14,15.008
58,3,10.027,33.40,4,40,14.952
58,3,10.275,-21.97,4,15,15.016
58,3,10.504,21.27,4,39,14.964
58,3,10.733,-14.41,4,15,15.016
58,3,10.992,-5.45,4,35,14.996
58,3,11.306,32.70,4,39,14.960
58,3,11.564,-24.26,4,14,15.012
58,3,11.787,20.21,4,38,14.968
58,3,12.024,-8.79,4,15,15.016
58,3,12.255,1.58,4,36,14.984
58,3,12.483,11.07,4,15,15.012
58,3,12.705,-12.30,4,35,14.992
58,3,12.944,23.73,4,38,14.972
58,3,13.175,-22.68,4,14,15.012
58,3,13.431,20.92,4,38,14.968
58,3,13.665,-7.91,4,15,15.016
58,3,13.905,-0.35,4,36,14.980
58,3,14.131,15.29,4,16,15.016
58,3,14.359,-17.58,4,14,15.016
58,3,14.597,21.45,4,38,14.964
58,3,14.822,-12.30,4,14,15.008
58,3,15.052,6.15,4,36,14.980
58,3,15.285,7.38,4,36,15.016
58,3,15.556,-9.49,4,15,15.012
58,3,15.778,3.69,4,36,14.980
58,3,16.015,2.99,4,36,14.980
58,3,16.247,0.00,4,35,14.984
58,3,16.479,0.18,4,35,14.984
58,3,16.707,0.18,4,35,14.988
58,3,16.975,0.18,4,35,14.988
58,3,17.201,0.18,4,35,14.988
58,3,17.421,0.18,4,35,14.992
58,3,17.655,0.18,4,35,14.988
58,3,17.886,0.18,4,35,14.984
58,3,18.124,0.18,4,35,14.988
58,3,18.347,0.18,4,35,14.988
58,3,18.571,0.18,4,35,14.988
58,3,18.797,0.18,4,35,14.988
58,3,19.061,0.18,4,35,14.988
58,3,19.288,0.18,4,35,14.988
58,3,19.602,0.18,4,35,14.988
58,3,19.855,0.18,4,35,14.988
58,3,20.136,0.18,4,35,14.988
58,3,20.362,0.18,4,35,14.992
58,3,20.591,0.18,4,35,14.988
58,3,20.833,0.18,4,35,14.992
58,3,21.062,0.18,4,35,14.984
58,3,21.295,0.18,4,35,14.992
58,3,21.521,0.18,4,35,14.988
58,3,21.756,0.18,4,35,14.992
58,3,21.978,0.18,4,35,14.992
58,3,22.211,0.18,4,35,14.992
58,3,22.459,0.18,4,35,14.988
58,3,22.688,0.18,4,35,14.988
58,3,22.985,0.18,4,35,14.992
58,3,23.206,0.18,4,35,14.984
58,3,23.433,0.18,4,35,14.988
58,3,23.660,0.18,4,35,14.992
58,3,23.895,0.18,4,35,14.988
58,3,24.159,0.18,4,35,14.988
58,3,24.391,0.18,4,35,14.984
58,3,24.626,0.18,4,35,14.988
58,3,24.854,0.18,4,35,14.984
58,3,25.084,0.18,4,35,14.988
58,3,25.313,0.18,4,35,14.988
58,3,25.541,0.18,4,35,14.984
58,3,25.767,0.18,4,35,14.984
58,3,25.999,0.18,4,35,14.984
58,3,26.224,0.18,4,35,14.984
58,3,26.456,0.18,4,35,14.984
58,3,26.687,0.18,4,35,14.988
58,3,26.924,0.18,4,35,14.984
58,3,27.147,0.18,4,35,14.988
58,3,27.388,0.18,4,35,14.984
58,3,27.619,0.18,4,35,14.988
58,3,27.852,0.18,4,35,14.988
58,3,28.105,0.18,4,35,14.988
58,3,28.359,0.18,4,35,14.984
58,3,28.605,0.18,4,35,14.988
58,3,28.836,0.18,4,35,14.972
58,3,29.063,0.18,4,35,14.988
58,3,29.293,0.18,4,35,14.988
58,3,29.534,0.18,4,35,14.988
58,3,29.756,0.18,4,35,14.984
58,3,29.979,0.18,4,35,14.984
58,4,0.028,-11.60,5,-50,14.748
58,4,0.269,19.86,5,-56,14.892
58,4,0.536,-40.43,5,-53,15.016
58,4,0.759,50.80,5,56,14.896
58,4,0.996,-46.23,5,56,14.764
58,4,1.254,-27.95,5,-57,14.888
58,4,1.482,78.93,5,54,14.768
58,4,1.712,-109.51,5,20,15.012
58,4,1.938,-30.94,5,-56,14.912
58,4,2.165,130.96,5,53,14.768
58,4,2.401,-58.53,5,56,14.772
58,4,2.630,-136.58,5,-57,14.852
58,4,2.856,80.68,5,57,14.860
58,4,3.077,142.56,4,-23,15.012
58,4,3.346,-108.11,4,-22,15.016
58,4,3.571,-110.39,4,-52,14.940
58,4,3.859,94.22,4,-34,15.008
58,4,4.163,-85.61,4,-53,14.912
58,4,4.386,71.54,4,-40,15.012
58,4,4.612,-29.36,4,-20,14.980
58,4,4.848,-29.00,4,-44,14.996
58,4,5.126,-6.86,4,-18,15.016
58,4,5.396,20.04,4,-42,15.008
58,4,5.624,-13.71,4,-20,15.008
58,4,5.870,19.51,4,-41,15.008
58,4,6.106,-24.96,4,-19,15.012
58,4,6.332,20.04,4,-40,15.008
58,4,6.575,-28.48,4,-46,14.988
58,4,6.801,23.73,4,-17,15.012
58,4,7.048,-19.51,4,-45,14.988
58,4,7.273,6.86,4,-18,15.016
58,4,7.500,-1.41,4,-42,15.008
58,4,7.740,-11.78,4,-44,14.996
58,4,8.062,-2.99,4,-43,14.996
58,4,8.302,3.16,4,-18,15.016
58,4,8.528,-2.99,4,-42,14.996
58,4,8.788,-2.81,4,-42,15.000
58,4,9.028,-1.58,4,-42,15.004
58,4,9.296,-1.93,4,-42,15.004
58,4,9.528,-1.76,4,-42,15.000
58,4,9.755,-1.58,4,-42,15.004
58,4,9.976,-1.93,4,-42,15.004
58,4,10.226,-1.76,4,-42,14.988
58,4,10.453,-1.76,4,-42,15.000
58,4,10.676,-1.76,4,-42,14.996
58,4,10.899,-1.76,4,-42,15.000
58,4,11.134,-1.76,4,-42,15.000
58,4,11.363,-1.76,4,-42,15.000
58,4,11.594,-1.76,4,-42,15.004
58,4,11.852,-1.76,4,-42,15.000
58,4,12.083,-1.76,4,-42,15.000
58,4,12.304,-1.76,4,-42,15.004
58,4,12.539,-1.76,4,-42,15.004
58,4,12.775,-1.76,4,-42,15.000
58,4,13.088,-1.76,4,-42,15.000
58,4,13.328,-1.76,4,-42,15.000
58,4,13.552,-1.76,4,-42,15.000
58,4,13.794,-1.76,4,-42,15.004
58,4,14.029,-1.76,4,-42,15.000
58,4,14.268,-1.76,4,-42,15.000
58,4,14.509,-1.76,4,-42,15.000
58,4,14.744,-1.76,4,-42,15.000
58,4,14.973,-1.76,4,-42,15.000
58,4,15.205,-1.76,4,-42,15.004
58,4,15.428,-1.76,4,-42,15.004
58,4,15.651,-1.76,4,-42,15.000
58,4,15.888,-1.76,4,-42,15.000
58,4,16.123,-1.76,4,-42,15.004
58,4,16.344,-1.76,4,-42,15.000
58,4,16.570,-1.76,4,-42,15.004
58,4,16.798,-1.76,4,-42,15.000
58,4,17.032,-1.76,4,-42,15.000
58,4,17.263,-1.76,4,-42,15.004
58,4,17.543,-1.76,4,-42,15.000
58,4,17.774,-1.76,4,-42,15.000
58,4,18.098,-1.76,4,-42,15.000
58,4,18.325,-1.76,4,-42,15.000
58,4,18.607,-1.76,4,-42,15.000
58,4,18.840,-1.76,4,-42,15.000
58,4,19.068,-1.76,4,-42,15.000
58,4,19.297,-1.76,4,-42,15.000
58,4,19.533,-1.76,4,-42,15.004
58,4,19.783,-1.76,4,-42,15.000
58,4,20.058,-1.76,4,-42,15.000
58,4,20.293,-1.76,4,-42,15.000
58,4,20.526,-1.76,4,-42,15.000
58,4,20.755,-1.76,4,-42,15.004
58,4,20.990,-1.76,4,-42,14.996
58,4,21.295,-1.76,4,-42,14.992
58,4,21.532,-1.76,4,-42,15.000
58,4,21.759,-1.76,4,-42,15.000
